"","X06h_post_infection","X12h_post_infection","X18h_post_infection","X24h_post_infection","X48h_post_infection"
"GPAT3",0.593050117965495,0.692811879630965,0.894808880405479,0.796477133831961,0.767231383631332
"TSPAN2",-0.579266373309614,-0.58827412365512,-0.756080661613537,-0.450288304215151,0.109681463584506
"IFNAR2",-0.589879661245179,-0.240248852491419,-0.47341461663534,-0.767476348968113,-1.07160917545314
"SLC26A3",0.633932729685543,0.651992961465775,1.16837497519768,0.975240353703168,0.433183927194624
"MAN1A1",0.616075169696565,0.891227625523607,0.960204969648386,0.993573030212124,0.475316175945078
"OLFML2A",-1.02952588650892,-1.27862784483276,-2.29534564494664,-1.39481274391975,-0.560535064428336
"PRTG",0.56849936885328,0.361685081560912,0.479410156370177,-0.272374215709458,-0.75206315322986
"SLC6A12",0.647565229292919,-0.125963262537388,-0.221032303835093,-0.338431308171037,0.90567719934586
"SLC7A6",-0.602149139633219,-0.214957722234475,-0.466761391040349,0.429300252478894,0.655321812270881
"TNFAIP2",-0.668518793702704,-0.235350060038802,-0.490845685686557,-0.318174973465355,-0.183507241920497
"SLC41A2",-0.579620305988747,-0.185928830019414,-0.361877695385288,0.435669193353501,0.970349343964382
"TRIB1",-0.574759478395829,-0.168424272667359,-0.377290542917263,0.303478680585921,-0.12642852281998
"SMTN",-0.613932627340791,-0.543692234017439,-0.583359969756199,-0.308468975229633,-0.655360957126967
"AGPAT5",0.598426957301447,0.380696524678235,0.648810270093062,0.226257491829195,0.0746639363337014
"GBP1",-0.697970557268276,-0.94781031933919,-1.19084716410895,-0.467457485776904,0.963431835279246
"SKIL",-0.607636926056461,-0.0771495538270095,-0.274438234651125,-0.2924803423111,-0.457525717631354
"FNBP1L",-0.557492387461952,-0.0270948275071241,-0.403046017622344,0.217189443157691,0.757898157873221
"GLIS2",-0.586704561420522,-0.283364831157378,-0.101250424832372,0.22946923035697,0.270036073714946
"RHOD",-0.599552855383765,-0.827097737254991,-0.860479383323424,-0.794770754000254,-0.413504323706077
"SACS",-0.679761450539188,-0.289764832085512,-0.332786949997674,0.0574306095878141,-0.0360127798186749
"ARHGEF40",-0.550401139099663,-0.482227984842778,-0.618471911978426,-0.156009404143841,-0.0967630151990884
"CNNM1",0.618748196568348,-0.435146627999805,0.0530884635651656,-0.842623199262545,0.229545171819981
"FRAT1",0.632547665087034,0.327835570831172,0.149791570388031,-0.452306144786588,-1.50247720284733
"TOX3",0.558208566164836,1.06991382055665,0.513957894003844,1.32604064217205,1.0810726301057
"ULK1",-0.799253040518457,-0.301100985037944,-0.556187574395049,-0.647938502767693,-0.927519252235612
"IFNGR2",-0.554467398546096,-0.410146146400912,-0.473181588635459,-0.267835172909999,0.234104573935422
"LOC151760",-0.54928863752505,-0.736161420294473,-0.732454097620529,-0.36206000322586,0.0748036020984886
"BCAR3",-0.596140815986663,0.383178105988589,0.0259293104865268,0.360457493753065,0.383642671325868
"CREB5",-0.947661047925249,0.531068811658471,-0.469186157480341,-0.186446702502122,-0.146643450697016
"LOXL4",-0.539057478923906,-0.683453247167903,-1.01049419522062,-0.645690969377997,-0.484156310861636
"DENND3",-0.564168530862685,-0.328806819455154,-0.846901301074737,-0.213505039696848,0.325170166341876
"HSPA4L",0.569123778372791,0.234540922350921,0.574056501851767,0.507846462086874,0.978308520091675
"MAP4K4",-0.536367231697508,-0.635889053206151,-0.824890209818481,-0.869330394570703,-0.705058217987563
"FRMD6",-0.589425436302536,0.409397763725096,-0.332467402596274,0.160470260546868,0.705923104363228
"ANGPTL3",0.570959985270493,0.063935461713406,0.156420203405729,-0.25275733823009,0.429169944776895
"LINC00623",-0.717206855874993,-0.14051625871007,-0.37846757633355,0.364139656778041,0.772798072784392
"SERPINA10",0.602057339230067,0.43034720301527,0.582604469697279,0.616003397698138,0.233654467965053
"MAL2",0.578514004305807,1.03278971421545,1.15484536938401,0.654363187038969,-0.36987580840313
"SERPINE1",-0.545201458777949,0.580060570940059,0.27728904629133,0.852556614910223,0.538165599699282
"DUSP1",-0.572575839843697,0.282342028274922,-0.102786622261416,0.4398235889622,0.381672073649444
"ALS2CL",-0.556895661938229,-0.335033604100521,-0.586061084764161,-0.43981414082777,-0.508175327516605
"DNMT3B",-0.606986252560572,-0.675673967104951,-0.57068978589939,-1.25120013701108,-1.62666250808901
"EEF1A2",-0.648418658896325,-0.179965905795381,-0.105131036691562,-0.0974986345787361,0.0795822040828664
"KLF11",-0.620216591919986,0.0942332887614423,0.10437614097666,0.639210776901229,1.40771936737629
"NEXN",-0.735729582881835,-1.23063248056415,-1.12036870959023,-0.676727993598911,1.36403751615624
"NR4A2",0.733030529192872,0.775287478786025,0.320558663053503,-0.61806034043515,-1.40390502999626
"OXTR",-0.729276114813715,-0.578348525139398,-0.401714815390325,-0.265928950584988,0.263552339598003
"SLC2A12",-0.719742799913013,-0.261202370614379,-0.56109815761811,-0.0136961362348247,-0.144993318818619
"THRB",0.530368108031171,0.64120975843422,0.280977811824894,0.39938650733157,0.123016584746988
"ACSL1",-0.63992865541872,-0.551981170003476,-0.372731880078154,0.808048732376262,1.40237817941987
"IFFO2",-0.560086474709706,-1.28448346054561,-0.600793504558735,-1.20695815357189,0.0196701643572954
"MCRIP2",0.534262970184539,0.307406869086352,0.781409475154014,0.224247852563321,0.25935730795613
"LINC02204",-0.625519616474241,-0.43938679111147,-0.507262026041718,-0.0707031759767434,0.170838664788049
"ARHGEF26",0.582351012381513,0.0395041584675626,0.179987231610048,0.146773963199957,0.210332301051809
"MMD",0.5309855193063,0.228377448767652,0.400804952781739,0.0839837469010281,-0.340038806557855
"MX1",0.578519651830363,0.471865120853064,0.849260311960354,0.646078791081052,1.95921650299964
"SLC16A10",0.732138998438539,0.567005053931013,0.38299910772623,-0.857552520088306,-1.51259837677811
"LGSN",0.543395614987899,0.124049734073486,0.027001931800438,-0.54037097038635,-0.54402011601766
"PHYHIPL",0.579622795279924,0.911523061760207,0.626220641240389,1.03320377293913,1.23513789959041
"RAPGEF5",0.529217276649833,0.60530977112441,0.407244660028089,0.294162484565948,0.306304158691236
"EEF1AKMT3",0.617419930382655,0.0458620187281467,0.40908527057838,0.592458629636425,1.30998473256799
"GOLGA8N",-0.622203733494031,-0.243430248008316,-0.469925432690482,0.141414335959926,0.409236543598722
"SLC4A4",0.601905735130183,0.719338155633489,0.291570076651213,0.164139762502798,-0.555989771908914
"GRM3",0.603516655114617,-0.0759199952293352,0.368311079345735,-0.464199125882934,0.19248404609031
"GOLT1A",0.973280171591358,1.26948335399331,1.33495871668115,0.823292091636939,0.651708044821272
"PIP4P2",0.568753725734612,0.309145700513995,0.296465118404527,-0.447797313637782,-0.18795163194654
"RGL1",-0.523858021566827,0.0149180106859284,-0.611754388855868,-0.332651620911387,-0.33254684986219
"ZBED6CL",0.537640346838611,0.18580726552649,0.00156397549607235,0.0429238085883537,-0.512687952584868
"LINC00622",-0.792443256015708,-0.451456065641604,-0.383253844415665,0.0990717713189238,1.20780498741962
"ABHD10",0.523590102198355,0.299433109368266,0.312575093692878,0.250423554424737,-0.044803169544144
"PFKM",0.515510203835547,0.596648695026028,0.77322107770088,0.40363251982525,0.231730986848714
"SSTR1",0.533161031236245,0.152425481768987,0.0715150979415897,0.0189827946983376,-0.120377591796985
"ESRRG",0.692113261301388,0.113830875724867,-0.140899582345615,-0.312263273276077,0.280143106853949
"LINC00312",-0.729426550632324,-0.281880309267645,-0.656219103675998,-0.00315694283768142,0.323398544266132
"RDH10",0.551162336376176,0.476593897954485,0.631183757626297,0.136527356629894,-0.150045141618632
"ST3GAL6",0.550186455480183,0.0753861581177251,0.259054241141669,-0.337518053698399,-0.408264708533201
"PKP2",-0.511644359795422,-0.0397152751556273,-0.450262072703554,0.262286980289518,-0.153606822617018
"BCL6",0.531565179018533,0.652677500945808,0.447488825671914,0.790923174383495,0.925835842460544
"FAM13A",0.5239473776045,-0.0552418570065143,0.0825865014563565,-0.0910840032398124,0.00295695775743443
"RRAS",-0.565488364868896,-1.00966058171921,-1.10848888295711,-0.882566598310039,0.156007179707784
"SULT1C2",0.601663688391209,0.696356959012287,1.06502690343412,0.890166558852053,1.49231733156889
"POLR1B",0.520365148724859,0.424269292557626,0.640966240809404,0.337342956984361,0.677708172008638
"JAK1",-0.554664488644823,-0.591208813432996,-0.705505679260442,-0.0962983104780371,0.0540108084651383
"SNORA21",0.535669718329096,0.108198375336286,0.337700075191363,-0.382034297931359,-0.529804190341917
"TP53I3",-0.53599325615841,-0.536420934070799,-0.52601646283896,0.119820619549936,0.413968391012833
"ADRA2C",-0.586961571616357,-0.498579871488054,-0.35314060323532,-0.131745774634624,0.623428633274112
"C1orf210",0.543632937846634,0.0165687219809136,-0.00433813560079788,0.176513798107293,-0.0474239689229172
"C3orf52",-0.582613525412268,0.121854433417234,-0.265946404728226,0.617853828794201,0.823878576912001
"IRF9",0.509648726101181,1.16424979432558,0.969777314417319,2.06535866528928,2.61505605062413
"MSANTD3",-0.514629176501874,-0.539738665083711,-0.534220505159666,-0.305422009740463,0.3040389249411
"NFKBIE",-0.543685327014349,0.564003027700155,-0.674757211577559,0.047812957816519,-0.243353128579292
"PLCXD1",0.67654464530566,0.00953757264249511,0.487367858816145,-0.503865653586619,-0.948788528643776
"SULT1E1",0.512083847864319,0.587868798149619,1.86663994953911,1.25905902953825,0.113081115887661
"TM4SF1",0.502591188303946,0.0860191674427089,-0.0761545190623654,-0.209253756078157,-0.311770180892914
"PDE4D",0.506976154752097,0.70667523262885,0.273040387113519,0.763728185423992,0.473228017156067
"SYT12",-0.541802041404734,-0.309906780060329,-0.158132611119195,-0.182020693063919,0.0600443290095418
"NEMP2",0.532777612140974,0.459278060949091,0.36920147639191,0.572207659319066,0.25041734996647
"ABCC2",0.645786921359941,-0.0110086254698558,0.254012723713208,-0.436215198452855,-1.36284261987594
"AKAP12",-0.521147220737355,-0.232912503402753,-0.418361979771954,0.198538858984726,1.39417895012997
"HNF4G",0.658134373709058,0.545693524172107,0.45588003738336,0.79970671244704,1.07434005093613
"LARP6",-0.49855311061329,-0.26507383358745,-0.190555474098188,-0.0125711285969787,0.35351231599781
"SLC46A3",0.521171268539122,0.191012922080481,0.0923974487830854,-0.324596055167633,-0.101215623558176
"VILL",0.544684268591952,0.705298013810249,0.537564727386613,0.614104099732573,0.189981182417207
"SORD",0.588603118655646,0.10504897647028,-0.206826976407998,-0.952406263592592,-0.761974589056362
"NFIL3",0.516436989889215,1.56447362602272,0.934556322315206,1.15024618668821,0.755664768793565
"CEMP1",0.541944877651822,0.13217943403655,0.00560816352500559,-0.010722791859477,-0.135619391214644
"STBD1",-0.597544393283752,-0.14725765955968,-0.261651673081921,0.236219662165503,0.392445617267361
"CRYAA",-0.652920882464744,-0.508064814087763,-1.35896104706851,-0.36557678948245,0.0686466499373219
"SLC6A16",-0.547523660778184,-0.352327381355363,-0.250311372144925,0.00921584835375455,0.609969050503528
"AKR1B10",0.534627656808055,0.258336014644136,0.757752237500206,-0.239397154035403,-1.76182756642932
"ASAP2",-0.510296726153667,-0.380949032620002,-0.56521082576916,-0.98137661802375,-1.18789855536871
"PIEZO1",-0.547521524114882,-0.259060740562204,-0.508697480151362,-0.283013541429167,-0.213749461602323
"BTC",0.567107986859088,0.701640063485161,0.784132322913529,0.976821240566805,1.00063977375844
"IRF2",0.650327927257493,0.126767144185206,0.355096967493741,0.293458588629185,0.447706022101519
"HPGD",0.531551743807137,0.205302115226853,0.151341822192819,0.242307576438945,1.07871524608539
"ETV1",0.66789494200505,0.589591826939516,0.503386850438997,0.611280665030158,-0.382342510627738
"FOXO1",-0.503349929705613,0.366897791993751,-0.0901986870587477,0.611751545065085,0.951930293519632
"MARS2",0.599858580005609,0.645642729260508,0.966735316332179,0.894067389881513,0.642117698325863
"TMCC1",-0.55107110141615,-0.308501868117425,-0.527495637347977,-0.178842853160626,0.190893879498409
"UBL3",-0.632706367644294,-0.540150509316028,-0.613741671095136,-0.306596088747122,0.209706397945826
"AK4",0.577166931837052,0.0273768551564206,0.365503991524509,-0.542360513690799,0.0472025383023116
"MECOM",0.543823045968209,0.403435943982769,0.334146160741664,0.300267398490488,-0.189614670221771
"NKAIN1",-0.502150579796997,-0.244676317695808,0.0678928952138396,-0.048962204292188,0.110573096396381
"POLR1E",0.563329953799059,0.582530799979584,0.502787593117346,0.230572477068151,0.0298510212407797
"CLCN5",0.507695784960894,0.332655276797006,0.36103897004378,-0.0274896922043233,-0.406578659233386
"HSPB8",-0.559191268952681,-0.391360181770393,-0.57646818979874,-0.17580510436121,0.688667510391067
"ACVR1",-0.739962569416441,0.00192085876080483,-0.622053106559923,-0.24893937944692,0.108079469710098
"NRP2",-0.497402909358609,-0.469738710990551,-0.651994195896125,-0.0363647731288044,0.251675937341158
"SCN9A",-0.502204756912549,-0.217655527218671,-0.845407411337002,0.00701684640752731,0.0822413940936446
"CDX2",0.604851236102429,-0.0402261765511165,0.367419626681103,-0.531403959423174,-0.830437739519184
"IGFBP3",0.524534082054338,0.102243980993551,0.310237530688915,-0.324974714029691,-0.359241385209589
"SALL1",0.511510562122766,-0.0898399602490731,0.147256696366694,0.023849385944863,-0.626591563868551
"CSRNP1",-0.573538024254066,-0.0123087420774395,0.135610391088649,0.431500067197524,0.822436841804465
"CX3CL1",-0.510994584020035,-0.875395605162142,-0.787683716274384,-1.06319144979008,-0.521836108943566
"C2orf72",0.495225394656313,-0.137072758333058,0.347081862637539,-0.458548271985283,-0.333264307158226
"TNFAIP1",-0.484689514243671,-0.26044127664164,-0.382918088045686,-0.243760021039172,-0.015661989355678
"VNN2",0.642821033832105,0.0642257196502847,-0.239302427447148,-1.32257518129143,-1.90538002431726
"PPM1H",0.522116917374053,0.250565631729597,0.330838699953026,-0.188156451361519,-0.291682457668274
"TMEM74B",0.488654778597738,0.665740855891284,0.888131440736546,0.616096496994865,0.74433908219406
"AHR",0.565737901166029,1.55131675273827,0.542286704075526,0.880511491135348,0.761279841217352
"FGG",0.482268118489291,0.806103289157914,0.885723974283088,0.870599909886431,0.697472694604777
"GLUD2",0.485367670170296,0.419228948364816,0.276858021806496,0.131789498950186,-0.493045468936169
"CGNL1",-0.529959651198344,-0.20087135706807,-0.43972137155423,-0.00246369756726139,-0.0238297921217416
"FAM171A1",-0.526905418294243,-0.713059227708039,-0.805863105830991,-0.602602986742667,-0.358045731439461
"KCNJ8",-0.523276050031468,-0.452369396290088,-1.09515512288328,-0.533846736975742,-0.599852756505135
"MARVELD2",0.580702899737453,0.3625275421988,0.291860498107591,0.426997691665053,0.473082737621557
"MICALCL",-0.811006984756871,-0.697051670180541,-0.634151612847816,-0.766626532808125,-0.191048404998992
"NEURL3",-0.479168230854322,0.575597456723186,-0.130677310161262,0.598367165272359,0.585980358284856
"OAS1",0.534066542687843,0.371168530807616,0.708787352435062,0.334702319256072,0.457429458749793
"PPP1R12B",-0.542716179940271,-0.317437537177168,-0.551314728196065,0.0447823978508453,0.548741405754162
"SKP2",0.48216661034183,0.180981094063995,0.0536230159662701,-0.495187462021912,-1.0327391917243
"SLC25A36",0.592008431108476,0.783602067614416,0.472122440413023,0.629891134572735,0.497113827674017
"CXCL5",0.488572508332103,0.855177130322911,0.786336848473139,0.953748130059649,0.554313896971506
"RIPOR1",-0.49573959009324,-0.520021881186425,-0.589903674487799,-0.0483517103745985,0.532141820003138
"ASPH",0.491266428083269,0.490386184873591,0.566378145875913,0.27669254742185,0.0220139231031009
"MOCOS",0.478590293639704,0.378204031110294,0.333351158569177,0.310272310665221,-0.151002262060991
"TBC1D32",0.476350038369366,0.709798890678752,0.0550472272244162,0.711579104931499,1.14488714671109
"AMOTL2",-0.510147673337027,0.0634058666080897,-0.303395424698973,-0.212341381150063,0.307606820211308
"JDP2",-0.61786919184439,0.519427819018596,0.19494708988256,0.319480513443392,0.568169438363586
"SLC47A1",0.544156109498141,0.354801762675189,0.441158138459816,-0.297158616050654,-0.538270434128566
"NET1",0.475776374320848,0.0631075343513956,0.28377090118709,-0.239257429620164,-0.252557437150031
"SIGMAR1",0.492788815243733,0.0271748032629535,0.462698221126526,0.0334181319955249,-0.446272704384
"ABTB2",-0.578137938483206,-0.179517865136925,-0.493814474187014,0.0390024149094899,0.335838953744005
"KCNJ2",-0.497291039505495,-0.250888747609128,0.0568095602969181,0.0282963248437467,0.156918551943118
"PMCH",0.475972809854595,-0.0649340433184573,0.243755188640156,0.314238087101907,0.0563847306892988
"INHBA",-0.497927224135532,0.215970782217587,-0.303716221891877,-0.0551625825029358,0.183562671095442
"SCARA3",0.633482640012709,0.341943673833158,0.172715601885482,-0.969451809539881,-0.227633200201329
"NTS",0.510742705445114,0.329414207306561,0.83723988105009,-0.301891390332829,-0.853352500994793
"SEMA6A",0.504772166051217,0.0720116999073372,0.130609243431571,-0.055814318457899,-0.22885763752415
"BMPR2",-0.546134166473817,-0.354045794777247,-0.459544828223409,-0.0573040694002822,0.0226895683371682
"NARS2",0.505161354193016,0.38912324209948,0.620137135482171,0.440541425346904,0.499204040070563
